EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D,SW12D
016_AAAM,CRGRO048,1,1,2016-05-04T00:00:00Z,0,256,64,0,0,0,0,0,0,174,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.118,0.118,0.135,0.129,0.129,0.178,0.258
016_AAAM,CRGRO048,1,1,2016-05-05T00:00:00Z,1,252,61,0,7,0,1,8,0,179,0,0,0,0,0,0.064,0.086,0.079,0.13,0.1,0.118,0.118,0.135,0.129,0.129,0.178,0.228
016_AAAM,CRGRO048,1,1,2016-05-06T00:00:00Z,2,247,55,0,10,0,1,8,0,181,0,0,0,0,0,0.013,0.066,0.063,0.123,0.119,0.146,0.118,0.135,0.129,0.129,0.178,0.214
016_AAAM,CRGRO048,1,1,2016-05-07T00:00:00Z,3,246,54,0,12,0,1,8,0,182,0,0,0,0,0,0.014,0.058,0.057,0.121,0.119,0.162,0.118,0.135,0.129,0.13,0.178,0.209
016_AAAM,CRGRO048,1,1,2016-05-08T00:00:00Z,4,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.054,0.055,0.121,0.119,0.167,0.119,0.135,0.129,0.13,0.178,0.206
016_AAAM,CRGRO048,1,1,2016-05-09T00:00:00Z,5,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.054,0.055,0.121,0.119,0.167,0.119,0.135,0.129,0.13,0.178,0.206
016_AAAM,CRGRO048,1,1,2016-05-10T00:00:00Z,6,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.02,0.053,0.055,0.121,0.119,0.166,0.119,0.135,0.129,0.13,0.178,0.206
016_AAAM,CRGRO048,1,1,2016-05-11T00:00:00Z,7,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.053,0.055,0.121,0.119,0.166,0.12,0.135,0.129,0.13,0.178,0.206
016_AAAM,CRGRO048,1,1,2016-05-12T00:00:00Z,8,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.052,0.055,0.121,0.118,0.166,0.12,0.135,0.129,0.13,0.178,0.206
016_AAAM,CRGRO048,1,1,2016-05-13T00:00:00Z,9,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.052,0.055,0.121,0.118,0.166,0.12,0.135,0.129,0.131,0.178,0.206
016_AAAM,CRGRO048,1,1,2016-05-14T00:00:00Z,10,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.051,0.055,0.121,0.118,0.165,0.121,0.135,0.129,0.131,0.178,0.206
016_AAAM,CRGRO048,1,1,2016-05-15T00:00:00Z,11,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.051,0.055,0.121,0.118,0.165,0.121,0.135,0.129,0.131,0.178,0.205
016_AAAM,CRGRO048,1,1,2016-05-16T00:00:00Z,12,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.05,0.055,0.121,0.118,0.165,0.122,0.135,0.129,0.131,0.178,0.205
016_AAAM,CRGRO048,1,1,2016-05-17T00:00:00Z,13,295,103,15,12,66,1,8,0,183,0,0,0,15.16,0,0.167,0.152,0.14,0.198,0.162,0.194,0.149,0.135,0.129,0.131,0.178,0.205
016_AAAM,CRGRO048,1,1,2016-05-18T00:00:00Z,14,291,99,15,12,66,1,8,0,183,0,0,0,0,0,0.027,0.092,0.088,0.151,0.136,0.181,0.174,0.196,0.168,0.131,0.178,0.205
016_AAAM,CRGRO048,1,1,2016-05-19T00:00:00Z,15,319,127,16,12,96,1,8,0,183,0,0,0,1.06,0,0.154,0.152,0.109,0.182,0.16,0.2,0.188,0.2,0.179,0.132,0.178,0.205
016_AAAM,CRGRO048,1,1,2016-05-20T00:00:00Z,16,318,127,16,12,97,1,8,0,183,0,0,0,0,0,0.069,0.106,0.097,0.183,0.171,0.213,0.201,0.205,0.198,0.138,0.178,0.205
016_AAAM,CRGRO048,1,1,2016-05-21T00:00:00Z,17,328,136,16,12,109,1,8,0,183,0,0,0,0,0,0.11,0.103,0.09,0.179,0.172,0.219,0.21,0.21,0.21,0.163,0.178,0.205
016_AAAM,CRGRO048,1,1,2016-05-22T00:00:00Z,18,324,133,16,12,110,1,8,0,183,0,0,0,0,0,0.013,0.079,0.078,0.166,0.166,0.218,0.212,0.212,0.218,0.196,0.179,0.205
016_AAAM,CRGRO048,1,1,2016-05-23T00:00:00Z,19,323,131,16,13,110,1,8,0,183,0,0,0,0,0,0.014,0.062,0.062,0.138,0.138,0.191,0.189,0.202,0.294,0.195,0.205,0.205
016_AAAM,CRGRO048,1,1,2016-05-24T00:00:00Z,20,316,124,16,20,110,1,8,0,183,0,0,0,0,0,0.014,0.055,0.056,0.126,0.126,0.181,0.18,0.199,0.295,0.195,0.205,0.205
016_AAAM,CRGRO048,1,1,2016-05-25T00:00:00Z,21,308,116,16,28,110,1,8,0,183,0,0,0,0,0,0.014,0.054,0.055,0.121,0.122,0.177,0.176,0.199,0.259,0.195,0.205,0.205
016_AAAM,CRGRO048,1,1,2016-05-26T00:00:00Z,22,302,110,16,34,110,1,8,0,183,0,0,0,0,0,0.014,0.052,0.055,0.12,0.12,0.177,0.176,0.199,0.22,0.195,0.205,0.205
016_AAAM,CRGRO048,1,1,2016-05-27T00:00:00Z,23,299,107,16,36,110,1,8,0,183,0,0,0,0,0,0.014,0.051,0.054,0.119,0.12,0.177,0.176,0.199,0.204,0.195,0.205,0.205
016_AAAM,CRGRO048,1,1,2016-05-28T00:00:00Z,24,298,106,16,37,110,1,8,0,183,0,0,0,0,0,0.014,0.05,0.053,0.118,0.12,0.177,0.176,0.199,0.198,0.195,0.205,0.205
016_AAAM,CRGRO048,1,1,2016-05-29T00:00:00Z,25,297,105,16,37,110,1,8,0,183,0,0,0,0,0,0.014,0.049,0.052,0.117,0.12,0.177,0.176,0.199,0.196,0.195,0.205,0.205
016_AAAM,CRGRO048,1,1,2016-05-30T00:00:00Z,26,297,105,16,37,110,1,8,0,183,0,0,0,0,0,0.014,0.048,0.052,0.115,0.119,0.177,0.176,0.199,0.196,0.195,0.205,0.205
016_AAAM,CRGRO048,1,1,2016-05-31T00:00:00Z,27,296,104,16,37,110,1,8,0,183,0,0,0,0,0,0.014,0.047,0.051,0.114,0.118,0.177,0.176,0.199,0.196,0.195,0.205,0.205
016_AAAM,CRGRO048,1,1,2016-06-01T00:00:00Z,28,296,104,16,37,110,1,8,0,183,0,0,0,0,0,0.014,0.046,0.05,0.113,0.117,0.177,0.176,0.199,0.196,0.195,0.205,0.205
016_AAAM,CRGRO048,1,1,2016-06-02T00:00:00Z,29,295,103,16,37,110,1,8,0,183,0,0,0,0,0,0.014,0.045,0.049,0.111,0.116,0.177,0.176,0.199,0.196,0.195,0.205,0.205
016_AAAM,CRGRO048,1,1,2016-06-03T00:00:00Z,30,295,103,16,37,110,1,8,0,183,0,0,0,0,0,0.014,0.044,0.048,0.11,0.114,0.176,0.176,0.199,0.196,0.195,0.205,0.205
016_AAAM,CRGRO048,1,1,2016-06-04T00:00:00Z,31,295,104,16,37,111,1,8,0,183,0,0,0,0,0,0.04,0.043,0.048,0.109,0.113,0.176,0.176,0.199,0.196,0.195,0.205,0.205
016_AAAM,CRGRO048,1,1,2016-06-05T00:00:00Z,32,340,148,27,37,168,1,8,0,183,0,0,0,10.96,0,0.14,0.152,0.127,0.181,0.15,0.192,0.185,0.2,0.199,0.198,0.207,0.207
016_AAAM,CRGRO048,1,1,2016-06-06T00:00:00Z,33,372,180,35,39,211,1,8,0,182,0,0,0,8.11,0,0.152,0.152,0.152,0.209,0.209,0.248,0.22,0.21,0.212,0.206,0.21,0.209
016_AAAM,CRGRO048,1,1,2016-06-07T00:00:00Z,34,364,172,35,42,211,1,8,0,182,0,0,0,0,0,0.013,0.102,0.111,0.208,0.203,0.25,0.235,0.219,0.228,0.217,0.216,0.213
016_AAAM,CRGRO048,1,1,2016-06-08T00:00:00Z,35,356,164,35,49,211,1,8,0,182,0,0,0,0,0,0.014,0.069,0.074,0.153,0.152,0.204,0.198,0.235,0.344,0.217,0.216,0.213
016_AAAM,CRGRO048,1,1,2016-06-09T00:00:00Z,36,348,156,35,56,211,1,8,0,182,0,0,0,0,0,0.014,0.057,0.059,0.131,0.131,0.186,0.184,0.249,0.344,0.217,0.216,0.213
016_AAAM,CRGRO048,1,1,2016-06-10T00:00:00Z,37,340,148,35,63,211,1,8,0,182,0,0,0,0,0,0.014,0.053,0.054,0.12,0.121,0.178,0.178,0.237,0.344,0.217,0.216,0.213
016_AAAM,CRGRO048,1,1,2016-06-11T00:00:00Z,38,331,139,35,71,211,1,8,0,182,0,0,0,0,0,0.014,0.051,0.053,0.116,0.118,0.175,0.175,0.214,0.344,0.217,0.216,0.213
016_AAAM,CRGRO048,1,1,2016-06-12T00:00:00Z,39,322,131,35,78,211,1,8,0,182,0,0,0,0,0,0.014,0.049,0.051,0.112,0.114,0.174,0.175,0.203,0.316,0.217,0.216,0.213
016_AAAM,CRGRO048,1,1,2016-06-13T00:00:00Z,40,314,122,35,85,211,1,8,0,182,0,0,0,0,0,0.014,0.047,0.049,0.109,0.111,0.172,0.174,0.199,0.276,0.217,0.216,0.213
016_AAAM,CRGRO048,1,1,2016-06-14T00:00:00Z,41,305,114,35,92,211,1,8,0,182,0,0,0,0,0,0.014,0.045,0.048,0.106,0.108,0.171,0.173,0.199,0.228,0.217,0.216,0.213
016_AAAM,CRGRO048,1,1,2016-06-15T00:00:00Z,42,310,119,35,96,221,1,8,0,181,0,0,0,0,0,0.126,0.066,0.055,0.112,0.106,0.169,0.172,0.198,0.207,0.211,0.216,0.215
016_AAAM,CRGRO048,1,1,2016-06-16T00:00:00Z,43,299,107,35,102,221,1,8,0,182,0,0,0,0,0,0.013,0.05,0.053,0.116,0.118,0.173,0.173,0.198,0.199,0.201,0.209,0.209
016_AAAM,CRGRO048,1,1,2016-06-17T00:00:00Z,44,303,111,35,103,228,1,8,0,182,0,0,0,0,0,0.104,0.061,0.055,0.116,0.115,0.171,0.172,0.198,0.196,0.198,0.208,0.209
016_AAAM,CRGRO048,1,1,2016-06-18T00:00:00Z,45,297,105,35,105,228,1,8,0,183,0,0,0,0,0,0.013,0.053,0.054,0.116,0.117,0.173,0.173,0.197,0.196,0.196,0.206,0.206
016_AAAM,CRGRO048,1,1,2016-06-19T00:00:00Z,46,294,103,35,105,228,1,8,0,183,0,0,0,0,0,0.014,0.05,0.051,0.11,0.111,0.171,0.172,0.197,0.196,0.196,0.206,0.206
016_AAAM,CRGRO048,1,1,2016-06-20T00:00:00Z,47,292,100,35,105,228,1,8,0,183,0,0,0,0,0,0.014,0.047,0.049,0.106,0.107,0.169,0.17,0.196,0.196,0.196,0.206,0.206
016_AAAM,CRGRO048,1,1,2016-06-21T00:00:00Z,48,290,98,35,105,228,1,8,0,183,0,0,0,0,0,0.014,0.045,0.046,0.103,0.104,0.166,0.168,0.195,0.196,0.196,0.206,0.206
016_AAAM,CRGRO048,1,1,2016-06-22T00:00:00Z,49,288,96,35,105,228,1,8,0,183,0,0,0,0,0,0.014,0.043,0.045,0.1,0.101,0.164,0.166,0.193,0.196,0.196,0.206,0.206
016_AAAM,CRGRO048,1,1,2016-06-23T00:00:00Z,50,286,94,35,105,228,1,8,0,183,0,0,0,0,0,0.014,0.041,0.043,0.098,0.099,0.162,0.164,0.192,0.196,0.196,0.206,0.206
016_AAAM,CRGRO048,1,1,2016-06-24T00:00:00Z,51,284,92,35,105,228,1,8,0,183,0,0,0,0,0,0.014,0.04,0.042,0.096,0.097,0.16,0.162,0.19,0.195,0.196,0.206,0.206
016_AAAM,CRGRO048,1,1,2016-06-25T00:00:00Z,52,284,92,35,105,229,1,8,0,183,0.01,0,0,0,0,0.04,0.038,0.04,0.094,0.095,0.158,0.16,0.188,0.194,0.196,0.206,0.206
016_AAAM,CRGRO048,1,1,2016-06-26T00:00:00Z,53,281,89,35,105,229,1,8,0,183,0.01,0,0,0,0,0.013,0.038,0.039,0.093,0.094,0.157,0.159,0.187,0.193,0.196,0.206,0.206
