EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D
016_AAAK,CRGRO048,1,1,2016-05-04T00:00:00Z,0,311,90,0,0,0,0,0,0,189,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.076,0.082,0.135,0.157,0.258,0.258
016_AAAK,CRGRO048,1,1,2016-05-05T00:00:00Z,1,297,76,0,18,0,1,8,0,202,0,0,0,0,0,0.119,0.115,0.09,0.086,0.086,0.076,0.082,0.135,0.157,0.237,0.22
016_AAAK,CRGRO048,1,1,2016-05-06T00:00:00Z,2,284,63,0,28,0,1,8,0,209,0,0,0,0,0,0.035,0.115,0.093,0.086,0.086,0.076,0.082,0.135,0.157,0.228,0.2
016_AAAK,CRGRO048,1,1,2016-05-07T00:00:00Z,3,281,60,0,31,0,1,8,0,212,0,0,0,0,0,0.038,0.113,0.093,0.086,0.086,0.076,0.082,0.135,0.157,0.225,0.192
016_AAAK,CRGRO048,1,1,2016-05-08T00:00:00Z,4,279,58,0,32,0,1,8,0,213,0,0,0,0,0,0.038,0.111,0.093,0.086,0.086,0.076,0.082,0.135,0.158,0.225,0.189
016_AAAK,CRGRO048,1,1,2016-05-09T00:00:00Z,5,279,58,0,32,0,1,8,0,213,0,0,0,0,0,0.038,0.11,0.093,0.086,0.086,0.076,0.082,0.135,0.158,0.225,0.189
016_AAAK,CRGRO048,1,1,2016-05-10T00:00:00Z,6,279,58,0,32,0,1,8,0,213,0,0,0,0,0,0.038,0.108,0.094,0.086,0.086,0.076,0.082,0.135,0.158,0.224,0.189
016_AAAK,CRGRO048,1,1,2016-05-11T00:00:00Z,7,279,58,0,32,0,1,8,0,213,0,0,0,0,0,0.038,0.106,0.094,0.086,0.086,0.076,0.082,0.135,0.158,0.224,0.189
016_AAAK,CRGRO048,1,1,2016-05-12T00:00:00Z,8,279,58,0,32,0,1,8,0,213,0,0,0,0,0,0.037,0.105,0.094,0.087,0.086,0.076,0.082,0.135,0.158,0.224,0.189
016_AAAK,CRGRO048,1,1,2016-05-13T00:00:00Z,9,279,58,0,32,0,1,8,0,213,0,0,0,0,0,0.037,0.104,0.094,0.087,0.086,0.076,0.082,0.135,0.158,0.224,0.189
016_AAAK,CRGRO048,1,1,2016-05-14T00:00:00Z,10,279,58,0,32,0,1,8,0,213,0,0,0,0,0,0.037,0.102,0.094,0.087,0.086,0.076,0.082,0.135,0.158,0.224,0.189
016_AAAK,CRGRO048,1,1,2016-05-15T00:00:00Z,11,279,57,0,32,0,1,8,0,213,0,0,0,0,0,0.037,0.101,0.094,0.087,0.086,0.076,0.082,0.135,0.158,0.224,0.189
016_AAAK,CRGRO048,1,1,2016-05-16T00:00:00Z,12,278,57,0,32,0,1,8,0,213,0,0,0,0,0,0.037,0.099,0.094,0.087,0.086,0.076,0.082,0.135,0.159,0.223,0.189
016_AAAK,CRGRO048,1,1,2016-05-17T00:00:00Z,13,284,63,0,32,6,1,8,0,213,0,0,0,0,0,0.129,0.107,0.093,0.087,0.086,0.076,0.083,0.135,0.159,0.223,0.189
016_AAAK,CRGRO048,1,1,2016-05-18T00:00:00Z,14,280,58,0,32,6,1,8,0,213,0,0,0,0,0,0.035,0.113,0.093,0.087,0.086,0.076,0.083,0.135,0.159,0.223,0.189
016_AAAK,CRGRO048,1,1,2016-05-19T00:00:00Z,15,279,58,0,32,6,1,8,0,213,0,0,0,0,0,0.038,0.11,0.093,0.087,0.086,0.076,0.083,0.135,0.159,0.223,0.189
016_AAAK,CRGRO048,1,1,2016-05-20T00:00:00Z,16,300,78,0,32,26,1,8,0,213,0,0,0,0,0,0.252,0.148,0.13,0.113,0.086,0.076,0.083,0.135,0.159,0.223,0.189
016_AAAK,CRGRO048,1,1,2016-05-21T00:00:00Z,17,293,72,0,32,26,1,8,0,213,0,0,0,0,0,0.043,0.126,0.119,0.113,0.112,0.076,0.083,0.135,0.159,0.223,0.189
016_AAAK,CRGRO048,1,1,2016-05-22T00:00:00Z,18,292,71,0,32,26,1,8,0,213,0,0,0,0,0,0.038,0.116,0.114,0.112,0.116,0.076,0.083,0.135,0.159,0.222,0.189
016_AAAK,CRGRO048,1,1,2016-05-23T00:00:00Z,19,292,71,0,32,26,1,8,0,213,0,0,0,0,0,0.038,0.113,0.113,0.112,0.115,0.076,0.083,0.135,0.159,0.222,0.189
016_AAAK,CRGRO048,1,1,2016-05-24T00:00:00Z,20,291,70,0,32,26,1,8,0,213,0,0,0,0,0,0.038,0.11,0.111,0.111,0.115,0.076,0.083,0.135,0.16,0.222,0.189
016_AAAK,CRGRO048,1,1,2016-05-25T00:00:00Z,21,291,70,0,32,26,1,8,0,213,0,0,0,0,0,0.038,0.107,0.11,0.11,0.115,0.076,0.083,0.135,0.16,0.222,0.189
016_AAAK,CRGRO048,1,1,2016-05-26T00:00:00Z,22,291,69,0,32,26,1,8,0,213,0,0,0,0,0,0.038,0.105,0.108,0.11,0.115,0.076,0.083,0.135,0.16,0.222,0.189
016_AAAK,CRGRO048,1,1,2016-05-27T00:00:00Z,23,290,69,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.102,0.106,0.108,0.115,0.076,0.083,0.135,0.16,0.222,0.189
016_AAAK,CRGRO048,1,1,2016-05-28T00:00:00Z,24,289,68,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.1,0.104,0.107,0.115,0.076,0.083,0.135,0.16,0.221,0.189
016_AAAK,CRGRO048,1,1,2016-05-29T00:00:00Z,25,289,68,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.097,0.102,0.105,0.115,0.076,0.083,0.135,0.16,0.221,0.189
016_AAAK,CRGRO048,1,1,2016-05-30T00:00:00Z,26,288,67,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.095,0.1,0.104,0.114,0.076,0.083,0.135,0.16,0.221,0.189
016_AAAK,CRGRO048,1,1,2016-05-31T00:00:00Z,27,290,69,0,32,29,1,8,0,213,0,0,0,0,0,0.087,0.094,0.098,0.102,0.114,0.076,0.083,0.135,0.16,0.221,0.189
016_AAAK,CRGRO048,1,1,2016-06-01T00:00:00Z,28,287,66,0,32,29,1,8,0,213,0,0,0,0,0,0.035,0.092,0.095,0.099,0.113,0.076,0.083,0.135,0.16,0.221,0.189
016_AAAK,CRGRO048,1,1,2016-06-02T00:00:00Z,29,286,65,0,32,29,1,8,0,213,0,0,0,0,0,0.037,0.089,0.092,0.096,0.113,0.076,0.083,0.135,0.161,0.221,0.189
016_AAAK,CRGRO048,1,1,2016-06-03T00:00:00Z,30,285,64,0,32,29,1,8,0,213,0,0,0,0,0,0.036,0.087,0.089,0.093,0.111,0.077,0.083,0.135,0.161,0.221,0.189
016_AAAK,CRGRO048,1,1,2016-06-04T00:00:00Z,31,284,62,0,32,29,1,8,0,213,0,0,0,0,0,0.036,0.084,0.087,0.09,0.11,0.077,0.083,0.135,0.161,0.22,0.189
016_AAAK,CRGRO048,1,1,2016-06-05T00:00:00Z,32,283,62,0,32,29,1,8,0,213,0,0,0,0,0,0.042,0.083,0.086,0.089,0.109,0.077,0.083,0.135,0.161,0.22,0.189
016_AAAK,CRGRO048,1,1,2016-06-06T00:00:00Z,33,344,123,39,32,130,1,8,0,213,0,0,0,39.01,0,0.246,0.233,0.234,0.204,0.132,0.096,0.083,0.135,0.161,0.22,0.189
016_AAAK,CRGRO048,1,1,2016-06-07T00:00:00Z,34,338,117,39,32,130,1,8,0,213,0,0,0,0,0,0.05,0.158,0.158,0.147,0.124,0.119,0.138,0.179,0.161,0.22,0.189
016_AAAK,CRGRO048,1,1,2016-06-08T00:00:00Z,35,335,114,39,32,130,1,8,0,213,0,0,0,0,0,0.038,0.125,0.126,0.123,0.12,0.119,0.138,0.195,0.177,0.22,0.189
016_AAAK,CRGRO048,1,1,2016-06-09T00:00:00Z,36,333,112,39,32,130,1,8,0,213,0,0,0,0,0,0.038,0.111,0.113,0.112,0.119,0.119,0.138,0.195,0.184,0.22,0.189
016_AAAK,CRGRO048,1,1,2016-06-10T00:00:00Z,37,331,110,39,32,130,1,8,0,213,0,0,0,0,0,0.038,0.104,0.107,0.107,0.118,0.118,0.138,0.195,0.184,0.22,0.189
016_AAAK,CRGRO048,1,1,2016-06-11T00:00:00Z,38,330,108,39,32,130,1,8,0,213,0,0,0,0,0,0.037,0.098,0.102,0.103,0.117,0.118,0.138,0.195,0.184,0.219,0.189
016_AAAK,CRGRO048,1,1,2016-06-12T00:00:00Z,39,327,106,39,32,130,1,8,0,213,0,0,0,0,0,0.037,0.093,0.096,0.098,0.115,0.118,0.138,0.195,0.184,0.219,0.189
016_AAAK,CRGRO048,1,1,2016-06-13T00:00:00Z,40,325,104,39,32,130,1,8,0,213,0,0,0,0,0,0.037,0.089,0.091,0.092,0.113,0.116,0.138,0.194,0.184,0.219,0.189
016_AAAK,CRGRO048,1,1,2016-06-14T00:00:00Z,41,322,101,39,32,130,1,8,0,213,0,0,0,0,0,0.036,0.085,0.086,0.088,0.11,0.115,0.138,0.194,0.184,0.219,0.189
016_AAAK,CRGRO048,1,1,2016-06-15T00:00:00Z,42,338,117,39,32,148,1,8,0,213,0,0,0,0,0,0.246,0.13,0.112,0.089,0.107,0.112,0.138,0.194,0.185,0.219,0.189
016_AAAK,CRGRO048,1,1,2016-06-16T00:00:00Z,43,346,125,39,32,159,1,8,0,213,0,0,0,0,0,0.21,0.158,0.141,0.123,0.111,0.112,0.138,0.194,0.185,0.219,0.189
016_AAAK,CRGRO048,1,1,2016-06-17T00:00:00Z,44,339,118,39,32,159,1,8,0,213,0,0,0,0,0,0.057,0.124,0.117,0.11,0.118,0.118,0.138,0.195,0.196,0.219,0.189
016_AAAK,CRGRO048,1,1,2016-06-18T00:00:00Z,45,351,130,39,32,175,1,8,0,213,0,0,0,0,0,0.213,0.137,0.129,0.119,0.119,0.12,0.138,0.195,0.196,0.219,0.189
016_AAAK,CRGRO048,1,1,2016-06-19T00:00:00Z,46,345,123,39,32,175,1,8,0,213,0,0,0,0,0,0.088,0.127,0.126,0.121,0.12,0.12,0.14,0.197,0.197,0.219,0.189
016_AAAK,CRGRO048,1,1,2016-06-20T00:00:00Z,47,338,117,39,32,175,1,8,0,213,0,0,0,0,0,0.037,0.108,0.108,0.107,0.118,0.119,0.14,0.197,0.204,0.219,0.189
016_AAAK,CRGRO048,1,1,2016-06-21T00:00:00Z,48,334,113,39,32,175,1,8,0,213,0,0,0,0,0,0.038,0.096,0.097,0.097,0.115,0.117,0.14,0.197,0.204,0.219,0.189
016_AAAK,CRGRO048,1,1,2016-06-22T00:00:00Z,49,329,108,39,32,175,1,8,0,213,0,0,0,0,0,0.037,0.088,0.089,0.09,0.111,0.114,0.139,0.197,0.204,0.219,0.189
016_AAAK,CRGRO048,1,1,2016-06-23T00:00:00Z,50,325,104,39,32,175,1,8,0,213,0,0,0,0,0,0.036,0.082,0.083,0.084,0.106,0.109,0.138,0.197,0.204,0.219,0.189
016_AAAK,CRGRO048,1,1,2016-06-24T00:00:00Z,51,321,100,39,32,175,1,8,0,213,0.01,0,0,0,0,0.036,0.078,0.079,0.08,0.103,0.106,0.136,0.197,0.204,0.219,0.189
