EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D,SW12D
019_AAAR,CRGRO048,1,1,2019-05-04T00:00:00Z,0,273,77,0,0,0,0,0,0,176,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.226
019_AAAR,CRGRO048,1,1,2019-05-05T00:00:00Z,1,278,82,0,2,1,1,8,0,177,0,0,0,0,0,0.211,0.088,0.086,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.223
019_AAAR,CRGRO048,1,1,2019-05-06T00:00:00Z,2,269,74,0,3,1,1,8,0,178,0,0,0,0,0,0.071,0.09,0.087,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.22
019_AAAR,CRGRO048,1,1,2019-05-07T00:00:00Z,3,267,71,0,5,1,1,8,0,180,0,0,0,0,0,0.055,0.09,0.087,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.217
019_AAAR,CRGRO048,1,1,2019-05-08T00:00:00Z,4,265,70,0,7,1,1,8,0,181,0,0,0,0,0,0.055,0.09,0.088,0.085,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.215
019_AAAR,CRGRO048,1,1,2019-05-09T00:00:00Z,5,264,68,0,8,1,1,8,0,182,0,0,0,0,0,0.055,0.09,0.088,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.116,0.212
019_AAAR,CRGRO048,1,1,2019-05-10T00:00:00Z,6,269,73,0,9,7,1,8,0,183,0,0,0,0,0,0.181,0.09,0.088,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.21
019_AAAR,CRGRO048,1,1,2019-05-11T00:00:00Z,7,269,73,0,11,12,1,8,0,183,0,0,0,0,0,0.195,0.095,0.089,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.208
019_AAAR,CRGRO048,1,1,2019-05-12T00:00:00Z,8,274,78,0,12,22,1,8,0,184,0,0,0,0,0,0.312,0.104,0.089,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.206
019_AAAR,CRGRO048,1,1,2019-05-13T00:00:00Z,9,267,72,0,13,22,1,8,0,185,0,0,0,0,0,0.19,0.109,0.09,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.204
019_AAAR,CRGRO048,1,1,2019-05-14T00:00:00Z,10,263,68,0,14,22,1,8,0,186,0,0,0,0,0,0.127,0.11,0.091,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.202
019_AAAR,CRGRO048,1,1,2019-05-15T00:00:00Z,11,261,65,0,15,22,1,8,0,187,0,0,0,0,0,0.098,0.11,0.092,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.2
019_AAAR,CRGRO048,1,1,2019-05-16T00:00:00Z,12,259,63,0,16,22,1,8,0,187,0,0,0,0,0,0.076,0.11,0.092,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.198
019_AAAR,CRGRO048,1,1,2019-05-17T00:00:00Z,13,264,68,0,17,28,1,8,0,188,0,0,0,0,0,0.192,0.11,0.093,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.197
019_AAAR,CRGRO048,1,1,2019-05-18T00:00:00Z,14,258,63,0,18,29,1,8,0,189,0,0,0,0,0,0.101,0.112,0.094,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.195
019_AAAR,CRGRO048,1,1,2019-05-19T00:00:00Z,15,256,61,0,19,29,1,8,0,189,0,0,0,0,0,0.078,0.112,0.095,0.085,0.086,0.085,0.091,0.089,0.089,0.116,0.117,0.194
019_AAAR,CRGRO048,1,1,2019-05-20T00:00:00Z,16,255,59,0,20,29,1,8,0,190,0,0,0,0,0,0.059,0.111,0.095,0.085,0.086,0.085,0.091,0.089,0.089,0.116,0.118,0.192
019_AAAR,CRGRO048,1,1,2019-05-21T00:00:00Z,17,254,58,0,20,29,1,8,0,190,0,0,0,0,0,0.056,0.11,0.096,0.084,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.191
019_AAAR,CRGRO048,1,1,2019-05-22T00:00:00Z,18,253,57,0,21,29,1,8,0,191,0,0,0,0,0,0.056,0.109,0.097,0.084,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.19
019_AAAR,CRGRO048,1,1,2019-05-23T00:00:00Z,19,252,56,0,22,29,1,8,0,191,0,0,0,0,0,0.056,0.108,0.097,0.084,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.189
019_AAAR,CRGRO048,1,1,2019-05-24T00:00:00Z,20,251,56,0,23,29,1,8,0,192,0,0,0,0,0,0.056,0.108,0.097,0.084,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.188
019_AAAR,CRGRO048,1,1,2019-05-25T00:00:00Z,21,251,55,0,23,29,1,8,0,192,0,0,0,0,0,0.056,0.107,0.098,0.084,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.187
019_AAAR,CRGRO048,1,1,2019-05-26T00:00:00Z,22,250,54,0,24,29,1,8,0,192,0,0,0,0,0,0.056,0.106,0.098,0.084,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.186
