EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D
017_AAAR,CRGRO048,1,1,2017-05-04T00:00:00Z,0,311,90,0,0,0,0,0,0,189,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.076,0.082,0.135,0.157,0.258,0.258
017_AAAR,CRGRO048,1,1,2017-05-05T00:00:00Z,1,301,80,0,18,4,1,8,0,202,0,0,0,0,0,0.152,0.123,0.103,0.086,0.086,0.076,0.082,0.135,0.157,0.237,0.22
017_AAAR,CRGRO048,1,1,2017-05-06T00:00:00Z,2,287,66,0,28,4,1,8,0,209,0,0,0,0,0,0.035,0.117,0.113,0.096,0.086,0.076,0.082,0.135,0.157,0.228,0.2
017_AAAR,CRGRO048,1,1,2017-05-07T00:00:00Z,3,284,63,0,31,4,1,8,0,212,0,0,0,0,0,0.038,0.113,0.113,0.099,0.086,0.076,0.082,0.135,0.157,0.225,0.192
017_AAAR,CRGRO048,1,1,2017-05-08T00:00:00Z,4,282,61,0,32,4,1,8,0,213,0,0,0,0,0,0.038,0.112,0.112,0.099,0.086,0.076,0.082,0.135,0.158,0.225,0.189
017_AAAR,CRGRO048,1,1,2017-05-09T00:00:00Z,5,282,61,0,32,4,1,8,0,213,0,0,0,0,0,0.038,0.11,0.112,0.099,0.086,0.076,0.082,0.135,0.158,0.225,0.189
017_AAAR,CRGRO048,1,1,2017-05-10T00:00:00Z,6,282,61,0,32,4,1,8,0,213,0,0,0,0,0,0.038,0.109,0.111,0.099,0.086,0.076,0.082,0.135,0.158,0.224,0.189
017_AAAR,CRGRO048,1,1,2017-05-11T00:00:00Z,7,282,61,0,32,4,1,8,0,213,0,0,0,0,0,0.038,0.108,0.111,0.1,0.086,0.076,0.082,0.135,0.158,0.224,0.189
017_AAAR,CRGRO048,1,1,2017-05-12T00:00:00Z,8,282,61,0,32,4,1,8,0,213,0,0,0,0,0,0.038,0.107,0.11,0.1,0.086,0.076,0.082,0.135,0.158,0.224,0.189
017_AAAR,CRGRO048,1,1,2017-05-13T00:00:00Z,9,304,83,0,32,26,1,8,0,213,0,0,0,0.02,0,0.252,0.156,0.141,0.125,0.092,0.076,0.082,0.135,0.158,0.224,0.189
