EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D,SW12D
023_AAAV,CRGRO048,1,1,2023-05-04T00:00:00Z,0,273,77,0,0,0,0,0,0,176,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.226
023_AAAV,CRGRO048,1,1,2023-05-05T00:00:00Z,1,277,81,0,2,0,1,8,0,177,0,0,0,0,0,0.202,0.088,0.086,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.223
023_AAAV,CRGRO048,1,1,2023-05-06T00:00:00Z,2,273,77,0,3,0,1,8,0,178,0,0,0,0,0,0.141,0.09,0.087,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.22
023_AAAV,CRGRO048,1,1,2023-05-07T00:00:00Z,3,267,71,0,5,0,1,8,0,180,0,0,0,0,0,0.06,0.091,0.087,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.217
023_AAAV,CRGRO048,1,1,2023-05-08T00:00:00Z,4,265,70,0,7,0,1,8,0,181,0,0,0,0,0,0.055,0.091,0.088,0.085,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.215
023_AAAV,CRGRO048,1,1,2023-05-09T00:00:00Z,5,264,68,0,8,0,1,8,0,182,0,0,0,0,0,0.055,0.091,0.088,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.116,0.212
023_AAAV,CRGRO048,1,1,2023-05-10T00:00:00Z,6,262,67,0,9,0,1,8,0,183,0,0,0,0,0,0.055,0.09,0.088,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.21
023_AAAV,CRGRO048,1,1,2023-05-11T00:00:00Z,7,261,66,0,11,0,1,8,0,183,0,0,0,0,0,0.055,0.09,0.089,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.208
023_AAAV,CRGRO048,1,1,2023-05-12T00:00:00Z,8,279,84,0,12,20,1,8,0,184,0,0,0,0,0,0.362,0.133,0.089,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.206
023_AAAV,CRGRO048,1,1,2023-05-13T00:00:00Z,9,274,78,0,13,20,1,8,0,185,0,0,0,0,0,0.256,0.138,0.091,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.204
023_AAAV,CRGRO048,1,1,2023-05-14T00:00:00Z,10,268,72,0,14,20,1,8,0,186,0,0,0,0,0,0.157,0.14,0.094,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.202
023_AAAV,CRGRO048,1,1,2023-05-15T00:00:00Z,11,265,69,0,15,20,1,8,0,187,0,0,0,0,0,0.119,0.139,0.096,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.2
023_AAAV,CRGRO048,1,1,2023-05-16T00:00:00Z,12,263,67,0,16,20,1,8,0,187,0,0,0,0,0,0.094,0.138,0.098,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.198
023_AAAV,CRGRO048,1,1,2023-05-17T00:00:00Z,13,261,65,0,17,20,1,8,0,188,0,0,0,0,0,0.076,0.136,0.1,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.197
023_AAAV,CRGRO048,1,1,2023-05-18T00:00:00Z,14,277,81,0,18,39,1,8,0,189,0,0,0,0,0,0.343,0.17,0.102,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.195
023_AAAV,CRGRO048,1,1,2023-05-19T00:00:00Z,15,274,78,0,19,39,1,8,0,189,0,0,0,0,0,0.287,0.168,0.116,0.085,0.086,0.085,0.091,0.089,0.089,0.116,0.117,0.194
023_AAAV,CRGRO048,1,1,2023-05-20T00:00:00Z,16,268,73,0,20,39,1,8,0,190,0,0,0,0,0,0.191,0.165,0.125,0.085,0.086,0.085,0.091,0.089,0.089,0.116,0.118,0.192
023_AAAV,CRGRO048,1,1,2023-05-21T00:00:00Z,17,264,69,0,20,39,1,8,0,190,0,0,0,0,0,0.129,0.163,0.128,0.085,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.191
023_AAAV,CRGRO048,1,1,2023-05-22T00:00:00Z,18,268,73,0,21,45,1,8,0,191,0,0,0,0,0,0.227,0.163,0.129,0.086,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.19
023_AAAV,CRGRO048,1,1,2023-05-23T00:00:00Z,19,266,70,0,22,46,1,8,0,191,0,0,0,0,0,0.19,0.163,0.131,0.086,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.189
023_AAAV,CRGRO048,1,1,2023-05-24T00:00:00Z,20,262,66,0,23,46,1,8,0,192,0,0,0,0,0,0.121,0.161,0.132,0.086,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.188
023_AAAV,CRGRO048,1,1,2023-05-25T00:00:00Z,21,260,64,0,23,46,1,8,0,192,0,0,0,0,0,0.095,0.156,0.132,0.087,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.187
023_AAAV,CRGRO048,1,1,2023-05-26T00:00:00Z,22,258,62,0,24,46,1,8,0,192,0,0,0,0,0,0.076,0.152,0.133,0.087,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.186
023_AAAV,CRGRO048,1,1,2023-05-27T00:00:00Z,23,258,62,0,24,48,1,8,0,193,0,0,0,0,0,0.089,0.149,0.133,0.087,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.185
023_AAAV,CRGRO048,1,1,2023-05-28T00:00:00Z,24,256,60,0,25,48,1,8,0,193,0,0,0,0,0,0.072,0.146,0.132,0.088,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.184
023_AAAV,CRGRO048,1,1,2023-05-29T00:00:00Z,25,254,59,0,25,48,1,8,0,194,0,0,0,0,0,0.058,0.142,0.131,0.088,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.183
023_AAAV,CRGRO048,1,1,2023-05-30T00:00:00Z,26,253,58,0,26,48,1,8,0,194,0,0,0,0,0,0.058,0.137,0.13,0.088,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.182
