EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D
022_AAAK,CRGRO048,1,1,2022-05-04T00:00:00Z,0,311,90,0,0,0,0,0,0,189,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.076,0.082,0.135,0.157,0.258,0.258
022_AAAK,CRGRO048,1,1,2022-05-05T00:00:00Z,1,297,76,0,18,0,1,8,0,202,0,0,0,0,0,0.119,0.115,0.09,0.086,0.086,0.076,0.082,0.135,0.157,0.237,0.22
022_AAAK,CRGRO048,1,1,2022-05-06T00:00:00Z,2,306,85,0,27,19,1,8,0,209,0,0,0,0,0,0.212,0.162,0.137,0.117,0.088,0.076,0.082,0.135,0.157,0.228,0.202
022_AAAK,CRGRO048,1,1,2022-05-07T00:00:00Z,3,296,75,0,31,19,1,8,0,212,0,0,0,0,0,0.035,0.133,0.123,0.114,0.114,0.076,0.082,0.135,0.157,0.225,0.193
022_AAAK,CRGRO048,1,1,2022-05-08T00:00:00Z,4,295,74,0,32,19,1,8,0,213,0,0,0,0,0,0.038,0.119,0.117,0.114,0.119,0.077,0.082,0.135,0.158,0.225,0.189
022_AAAK,CRGRO048,1,1,2022-05-09T00:00:00Z,5,294,73,0,32,19,1,8,0,213,0,0,0,0,0,0.038,0.114,0.115,0.114,0.119,0.079,0.082,0.135,0.158,0.225,0.189
022_AAAK,CRGRO048,1,1,2022-05-10T00:00:00Z,6,294,73,0,32,19,1,8,0,213,0,0,0,0,0,0.038,0.113,0.115,0.114,0.119,0.079,0.082,0.135,0.158,0.224,0.189
022_AAAK,CRGRO048,1,1,2022-05-11T00:00:00Z,7,294,73,0,32,19,1,8,0,213,0,0,0,0,0,0.038,0.111,0.114,0.114,0.119,0.08,0.082,0.135,0.158,0.224,0.189
022_AAAK,CRGRO048,1,1,2022-05-12T00:00:00Z,8,294,73,0,32,19,1,8,0,213,0,0,0,0,0,0.038,0.11,0.114,0.114,0.119,0.08,0.082,0.135,0.158,0.224,0.189
022_AAAK,CRGRO048,1,1,2022-05-13T00:00:00Z,9,294,73,0,32,19,1,8,0,213,0,0,0,0,0,0.038,0.108,0.114,0.114,0.119,0.08,0.082,0.135,0.158,0.224,0.189
022_AAAK,CRGRO048,1,1,2022-05-14T00:00:00Z,10,296,75,0,32,21,1,8,0,213,0,0,0,0,0,0.084,0.107,0.113,0.114,0.118,0.08,0.082,0.135,0.158,0.224,0.189
022_AAAK,CRGRO048,1,1,2022-05-15T00:00:00Z,11,297,76,0,32,24,1,8,0,213,0,0,0,0,0,0.082,0.113,0.114,0.114,0.118,0.08,0.083,0.135,0.158,0.224,0.189
022_AAAK,CRGRO048,1,1,2022-05-16T00:00:00Z,12,294,73,0,32,25,1,8,0,213,0,0,0,0,0,0.043,0.111,0.113,0.114,0.118,0.08,0.083,0.135,0.159,0.223,0.189
022_AAAK,CRGRO048,1,1,2022-05-17T00:00:00Z,13,294,73,0,32,25,1,8,0,213,0,0,0,0,0,0.038,0.109,0.112,0.113,0.118,0.08,0.083,0.135,0.159,0.223,0.189
022_AAAK,CRGRO048,1,1,2022-05-18T00:00:00Z,14,293,72,0,32,25,1,8,0,213,0,0,0,0,0,0.038,0.107,0.111,0.113,0.118,0.08,0.083,0.135,0.159,0.223,0.189
022_AAAK,CRGRO048,1,1,2022-05-19T00:00:00Z,15,293,72,0,32,25,1,8,0,213,0,0,0,0,0,0.037,0.104,0.11,0.112,0.118,0.08,0.083,0.135,0.159,0.223,0.189
022_AAAK,CRGRO048,1,1,2022-05-20T00:00:00Z,16,292,71,0,32,25,1,8,0,213,0,0,0,0,0,0.037,0.102,0.108,0.112,0.118,0.08,0.083,0.135,0.159,0.223,0.189
022_AAAK,CRGRO048,1,1,2022-05-21T00:00:00Z,17,292,71,0,32,25,1,8,0,213,0,0,0,0,0,0.037,0.101,0.108,0.111,0.118,0.08,0.083,0.135,0.159,0.223,0.189
022_AAAK,CRGRO048,1,1,2022-05-22T00:00:00Z,18,324,103,2,32,59,1,8,0,213,0,0,0,1.7,0,0.252,0.193,0.164,0.143,0.124,0.088,0.083,0.135,0.159,0.222,0.189
022_AAAK,CRGRO048,1,1,2022-05-23T00:00:00Z,19,319,98,2,32,59,1,8,0,213,0,0,0,0,0,0.069,0.144,0.133,0.124,0.121,0.119,0.115,0.135,0.159,0.222,0.189
022_AAAK,CRGRO048,1,1,2022-05-24T00:00:00Z,20,325,104,2,32,67,1,8,0,213,0,0,0,0,0,0.138,0.137,0.137,0.132,0.124,0.122,0.123,0.135,0.16,0.222,0.189
022_AAAK,CRGRO048,1,1,2022-05-25T00:00:00Z,21,321,100,2,32,67,1,8,0,213,0,0,0,0,0,0.035,0.121,0.121,0.12,0.121,0.122,0.138,0.148,0.16,0.222,0.189
022_AAAK,CRGRO048,1,1,2022-05-26T00:00:00Z,22,334,113,2,32,81,1,8,0,213,0,0,0,0,0,0.209,0.136,0.132,0.127,0.122,0.122,0.141,0.152,0.16,0.222,0.189
022_AAAK,CRGRO048,1,1,2022-05-27T00:00:00Z,23,328,107,2,32,81,1,8,0,213,0,0,0,0,0,0.035,0.12,0.118,0.117,0.12,0.12,0.139,0.186,0.16,0.222,0.189
022_AAAK,CRGRO048,1,1,2022-05-28T00:00:00Z,24,327,106,2,32,81,1,8,0,213,0,0,0,0,0,0.038,0.112,0.113,0.113,0.12,0.12,0.139,0.19,0.16,0.221,0.189
022_AAAK,CRGRO048,1,1,2022-05-29T00:00:00Z,25,326,105,2,32,81,1,8,0,213,0,0,0,0,0,0.038,0.107,0.11,0.111,0.12,0.12,0.139,0.19,0.16,0.221,0.189
022_AAAK,CRGRO048,1,1,2022-05-30T00:00:00Z,26,326,105,2,32,82,1,8,0,213,0,0,0,0,0,0.048,0.103,0.106,0.108,0.119,0.12,0.139,0.19,0.161,0.221,0.189
022_AAAK,CRGRO048,1,1,2022-05-31T00:00:00Z,27,325,104,2,32,83,1,8,0,213,0,0,0,0,0,0.057,0.099,0.103,0.106,0.119,0.12,0.139,0.19,0.161,0.221,0.189
022_AAAK,CRGRO048,1,1,2022-06-01T00:00:00Z,28,323,102,2,32,83,1,8,0,213,0,0,0,0,0,0.037,0.096,0.099,0.102,0.118,0.12,0.139,0.189,0.161,0.221,0.189
022_AAAK,CRGRO048,1,1,2022-06-02T00:00:00Z,29,321,100,2,32,83,1,8,0,213,0,0,0,0,0,0.037,0.092,0.095,0.098,0.117,0.12,0.139,0.189,0.161,0.221,0.189
022_AAAK,CRGRO048,1,1,2022-06-03T00:00:00Z,30,320,99,2,32,83,1,8,0,213,0,0,0,0,0,0.037,0.089,0.091,0.094,0.115,0.12,0.139,0.189,0.161,0.221,0.189
022_AAAK,CRGRO048,1,1,2022-06-04T00:00:00Z,31,319,98,2,32,83,1,8,0,213,0,0,0,0,0,0.052,0.086,0.088,0.091,0.113,0.119,0.139,0.189,0.162,0.22,0.189
022_AAAK,CRGRO048,1,1,2022-06-05T00:00:00Z,32,317,96,2,32,83,1,8,0,213,0,0,0,0,0,0.036,0.083,0.086,0.088,0.111,0.118,0.139,0.189,0.162,0.22,0.189
022_AAAK,CRGRO048,1,1,2022-06-06T00:00:00Z,33,337,116,2,32,105,1,8,0,213,0,0,0,0,0,0.252,0.141,0.12,0.1,0.109,0.117,0.139,0.189,0.162,0.22,0.189
022_AAAK,CRGRO048,1,1,2022-06-07T00:00:00Z,34,329,108,2,32,105,1,8,0,213,0,0,0,0,0,0.053,0.119,0.111,0.111,0.118,0.119,0.139,0.195,0.164,0.22,0.189
022_AAAK,CRGRO048,1,1,2022-06-08T00:00:00Z,35,326,105,2,32,105,1,8,0,213,0,0,0,0,0,0.038,0.108,0.107,0.107,0.117,0.118,0.139,0.195,0.165,0.22,0.189
