EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D,SW12D
018_AABB,CRGRO048,1,1,2018-05-04T00:00:00Z,0,256,64,0,0,0,0,0,0,174,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.118,0.118,0.135,0.129,0.129,0.178,0.258
018_AABB,CRGRO048,1,1,2018-05-05T00:00:00Z,1,252,61,0,7,0,1,8,0,179,0,0,0,0,0,0.064,0.086,0.079,0.13,0.1,0.118,0.118,0.135,0.129,0.129,0.178,0.228
018_AABB,CRGRO048,1,1,2018-05-06T00:00:00Z,2,247,55,0,10,0,1,8,0,181,0,0,0,0,0,0.013,0.066,0.063,0.123,0.119,0.146,0.118,0.135,0.129,0.129,0.178,0.214
018_AABB,CRGRO048,1,1,2018-05-07T00:00:00Z,3,246,54,0,12,0,1,8,0,182,0,0,0,0,0,0.014,0.058,0.057,0.121,0.119,0.162,0.118,0.135,0.129,0.13,0.178,0.209
018_AABB,CRGRO048,1,1,2018-05-08T00:00:00Z,4,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.054,0.055,0.121,0.119,0.167,0.119,0.135,0.129,0.13,0.178,0.206
018_AABB,CRGRO048,1,1,2018-05-09T00:00:00Z,5,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.054,0.055,0.121,0.119,0.167,0.119,0.135,0.129,0.13,0.178,0.206
018_AABB,CRGRO048,1,1,2018-05-10T00:00:00Z,6,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.053,0.055,0.121,0.119,0.166,0.119,0.135,0.129,0.13,0.178,0.206
018_AABB,CRGRO048,1,1,2018-05-11T00:00:00Z,7,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.053,0.055,0.121,0.119,0.166,0.12,0.135,0.129,0.13,0.178,0.206
018_AABB,CRGRO048,1,1,2018-05-12T00:00:00Z,8,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.052,0.055,0.121,0.118,0.166,0.12,0.135,0.129,0.13,0.178,0.206
018_AABB,CRGRO048,1,1,2018-05-13T00:00:00Z,9,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.052,0.055,0.121,0.118,0.166,0.12,0.135,0.129,0.131,0.178,0.206
018_AABB,CRGRO048,1,1,2018-05-14T00:00:00Z,10,248,56,0,12,3,1,8,0,183,0,0,0,0,0,0.063,0.054,0.054,0.121,0.121,0.165,0.121,0.135,0.129,0.131,0.178,0.206
018_AABB,CRGRO048,1,1,2018-05-15T00:00:00Z,11,264,72,0,12,22,1,8,0,183,0,0,0,0,0,0.121,0.107,0.075,0.14,0.131,0.177,0.125,0.135,0.129,0.131,0.178,0.205
018_AABB,CRGRO048,1,1,2018-05-16T00:00:00Z,12,264,72,0,12,25,1,8,0,183,0,0,0,0,0,0.038,0.089,0.076,0.148,0.14,0.186,0.143,0.135,0.129,0.131,0.178,0.205
018_AABB,CRGRO048,1,1,2018-05-17T00:00:00Z,13,263,72,0,12,26,1,8,0,183,0,0,0,0,0,0.034,0.068,0.068,0.145,0.141,0.191,0.167,0.135,0.129,0.131,0.178,0.205
018_AABB,CRGRO048,1,1,2018-05-18T00:00:00Z,14,273,81,0,12,37,1,8,0,183,0,0,0,0,0,0.118,0.078,0.069,0.144,0.142,0.193,0.182,0.141,0.129,0.131,0.178,0.205
018_AABB,CRGRO048,1,1,2018-05-19T00:00:00Z,15,269,77,0,12,37,1,8,0,183,0,0,0,0,0,0.013,0.062,0.059,0.129,0.128,0.182,0.177,0.176,0.129,0.132,0.178,0.205
018_AABB,CRGRO048,1,1,2018-05-20T00:00:00Z,16,273,81,0,12,41,1,8,0,183,0,0,0,0,0,0.075,0.06,0.058,0.128,0.128,0.182,0.179,0.18,0.129,0.132,0.178,0.205
018_AABB,CRGRO048,1,1,2018-05-21T00:00:00Z,17,273,81,0,12,44,1,8,0,183,0,0,0,0,0,0.03,0.065,0.06,0.129,0.128,0.182,0.18,0.184,0.129,0.132,0.178,0.205
018_AABB,CRGRO048,1,1,2018-05-22T00:00:00Z,18,277,86,0,12,49,1,8,0,183,0,0,0,0,0,0.075,0.065,0.061,0.13,0.129,0.183,0.181,0.189,0.13,0.132,0.178,0.205
018_AABB,CRGRO048,1,1,2018-05-23T00:00:00Z,19,290,98,0,12,65,1,8,0,183,0,0,0,0,0,0.104,0.101,0.075,0.143,0.136,0.187,0.184,0.196,0.13,0.132,0.178,0.205
018_AABB,CRGRO048,1,1,2018-05-24T00:00:00Z,20,292,100,0,12,73,1,8,0,183,0,0,0,0,0,0.055,0.093,0.077,0.151,0.143,0.193,0.188,0.2,0.142,0.132,0.178,0.204
018_AABB,CRGRO048,1,1,2018-05-25T00:00:00Z,21,290,98,0,12,73,1,8,0,183,0,0,0,0,0,0.013,0.068,0.062,0.131,0.129,0.181,0.18,0.197,0.194,0.154,0.178,0.204
018_AABB,CRGRO048,1,1,2018-05-26T00:00:00Z,22,291,99,0,12,74,1,8,0,183,0,0,0,0,0,0.04,0.057,0.058,0.128,0.128,0.182,0.181,0.198,0.197,0.158,0.178,0.204
018_AABB,CRGRO048,1,1,2018-05-27T00:00:00Z,23,298,106,0,12,82,1,8,0,183,0,0,0,0,0,0.098,0.071,0.062,0.131,0.129,0.183,0.182,0.199,0.198,0.165,0.178,0.204
018_AABB,CRGRO048,1,1,2018-05-28T00:00:00Z,24,324,132,2,12,114,1,8,0,183,0,0,0,1.96,0,0.107,0.152,0.104,0.17,0.151,0.195,0.189,0.201,0.201,0.176,0.178,0.204
018_AABB,CRGRO048,1,1,2018-05-29T00:00:00Z,25,365,173,20,12,176,1,8,0,183,0,0,0,17.67,0,0.114,0.152,0.152,0.209,0.209,0.253,0.23,0.214,0.217,0.2,0.184,0.204
018_AABB,CRGRO048,1,1,2018-05-30T00:00:00Z,26,360,168,20,14,176,1,8,0,183,0,0,0,0,0,0.013,0.091,0.091,0.154,0.155,0.206,0.197,0.256,0.344,0.2,0.205,0.205
018_AABB,CRGRO048,1,1,2018-05-31T00:00:00Z,27,352,160,20,21,176,1,8,0,183,0,0,0,0,0,0.014,0.066,0.067,0.132,0.132,0.186,0.183,0.281,0.344,0.2,0.205,0.205
018_AABB,CRGRO048,1,1,2018-06-01T00:00:00Z,28,344,152,20,29,176,1,8,0,183,0,0,0,0,0,0.014,0.055,0.056,0.122,0.123,0.179,0.178,0.274,0.344,0.2,0.205,0.205
018_AABB,CRGRO048,1,1,2018-06-02T00:00:00Z,29,362,170,20,30,196,1,8,0,182,0,0,0,0,0,0.167,0.104,0.075,0.138,0.131,0.183,0.18,0.253,0.344,0.214,0.213,0.21
018_AABB,CRGRO048,1,1,2018-06-03T00:00:00Z,30,368,176,20,34,213,1,8,0,181,0,0,0,0.13,0,0.043,0.139,0.095,0.165,0.148,0.194,0.188,0.237,0.344,0.22,0.219,0.215
018_AABB,CRGRO048,1,1,2018-06-04T00:00:00Z,31,360,168,20,39,213,1,8,0,181,0,0,0,0,0,0.02,0.083,0.08,0.162,0.154,0.202,0.195,0.226,0.344,0.222,0.222,0.219
018_AABB,CRGRO048,1,1,2018-06-05T00:00:00Z,32,351,159,20,46,213,1,8,0,181,0,0,0,0,0,0.014,0.061,0.061,0.134,0.131,0.184,0.182,0.245,0.344,0.222,0.222,0.219
018_AABB,CRGRO048,1,1,2018-06-06T00:00:00Z,33,342,150,20,53,213,1,8,0,181,0,0,0,0,0,0.014,0.053,0.054,0.121,0.121,0.177,0.176,0.235,0.344,0.222,0.222,0.219
018_AABB,CRGRO048,1,1,2018-06-07T00:00:00Z,34,333,142,20,61,213,1,8,0,181,0,0,0,0,0,0.014,0.051,0.052,0.115,0.116,0.174,0.176,0.211,0.341,0.222,0.222,0.219
018_AABB,CRGRO048,1,1,2018-06-08T00:00:00Z,35,325,133,20,68,213,1,8,0,181,0,0,0,0,0,0.014,0.049,0.051,0.112,0.113,0.173,0.175,0.202,0.31,0.222,0.222,0.219
018_AABB,CRGRO048,1,1,2018-06-09T00:00:00Z,36,318,126,20,74,214,1,8,0,180,0,0,0,0,0,0.03,0.047,0.049,0.109,0.11,0.171,0.173,0.198,0.269,0.223,0.223,0.222
018_AABB,CRGRO048,1,1,2018-06-10T00:00:00Z,37,309,118,20,80,215,1,8,0,180,0,0,0,0,0,0.02,0.046,0.048,0.106,0.108,0.169,0.171,0.197,0.224,0.223,0.224,0.223
018_AABB,CRGRO048,1,1,2018-06-11T00:00:00Z,38,301,109,20,88,215,1,8,0,180,0,0,0,0,0,0.014,0.044,0.046,0.104,0.105,0.168,0.17,0.197,0.206,0.205,0.216,0.223
018_AABB,CRGRO048,1,1,2018-06-12T00:00:00Z,39,293,101,20,94,215,1,8,0,182,0,0,0,0,0,0.014,0.043,0.045,0.102,0.103,0.166,0.168,0.196,0.199,0.199,0.21,0.212
018_AABB,CRGRO048,1,1,2018-06-13T00:00:00Z,40,290,98,20,96,215,1,8,0,182,0,0,0,0,0,0.02,0.041,0.044,0.1,0.101,0.164,0.166,0.195,0.196,0.197,0.208,0.21
018_AABB,CRGRO048,1,1,2018-06-14T00:00:00Z,41,287,96,20,96,215,1,8,0,183,0,0,0,0,0,0.014,0.04,0.043,0.098,0.1,0.162,0.164,0.193,0.196,0.197,0.208,0.207
018_AABB,CRGRO048,1,1,2018-06-15T00:00:00Z,42,286,94,20,96,215,1,8,0,183,0,0,0,0,0,0.02,0.039,0.042,0.097,0.098,0.161,0.163,0.192,0.196,0.197,0.208,0.207
