EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D,SW12D
022_AAAV,CRGRO048,1,1,2022-05-04T00:00:00Z,0,273,77,0,0,0,0,0,0,176,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.226
022_AAAV,CRGRO048,1,1,2022-05-05T00:00:00Z,1,277,81,0,2,0,1,8,0,177,0,0,0,0,0,0.202,0.088,0.086,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.223
022_AAAV,CRGRO048,1,1,2022-05-06T00:00:00Z,2,272,77,0,3,1,1,8,0,178,0,0,0,0,0,0.133,0.09,0.087,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.22
022_AAAV,CRGRO048,1,1,2022-05-07T00:00:00Z,3,267,71,0,5,1,1,8,0,180,0,0,0,0,0,0.059,0.091,0.087,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.217
022_AAAV,CRGRO048,1,1,2022-05-08T00:00:00Z,4,265,70,0,7,1,1,8,0,181,0,0,0,0,0,0.055,0.091,0.088,0.085,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.215
022_AAAV,CRGRO048,1,1,2022-05-09T00:00:00Z,5,264,68,0,8,1,1,8,0,182,0,0,0,0,0,0.055,0.091,0.088,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.116,0.212
022_AAAV,CRGRO048,1,1,2022-05-10T00:00:00Z,6,262,67,0,9,1,1,8,0,183,0,0,0,0,0,0.055,0.09,0.088,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.21
022_AAAV,CRGRO048,1,1,2022-05-11T00:00:00Z,7,261,66,0,11,1,1,8,0,183,0,0,0,0,0,0.055,0.09,0.089,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.208
022_AAAV,CRGRO048,1,1,2022-05-12T00:00:00Z,8,265,69,0,12,6,1,8,0,184,0,0,0,0,0,0.151,0.09,0.089,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.206
022_AAAV,CRGRO048,1,1,2022-05-13T00:00:00Z,9,264,69,0,13,10,1,8,0,185,0,0,0,0,0,0.159,0.093,0.089,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.204
022_AAAV,CRGRO048,1,1,2022-05-14T00:00:00Z,10,258,63,0,14,10,1,8,0,186,0,0,0,0,0,0.057,0.094,0.09,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.202
022_AAAV,CRGRO048,1,1,2022-05-15T00:00:00Z,11,257,62,0,15,11,1,8,0,187,0,0,0,0,0,0.065,0.094,0.09,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.2
022_AAAV,CRGRO048,1,1,2022-05-16T00:00:00Z,12,256,60,0,16,11,1,8,0,187,0,0,0,0,0,0.055,0.094,0.09,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.198
022_AAAV,CRGRO048,1,1,2022-05-17T00:00:00Z,13,255,59,0,17,11,1,8,0,188,0,0,0,0,0,0.055,0.094,0.091,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.197
022_AAAV,CRGRO048,1,1,2022-05-18T00:00:00Z,14,254,58,0,18,11,1,8,0,189,0,0,0,0,0,0.055,0.094,0.091,0.084,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.195
022_AAAV,CRGRO048,1,1,2022-05-19T00:00:00Z,15,253,58,0,19,11,1,8,0,189,0,0,0,0,0,0.055,0.093,0.091,0.084,0.086,0.085,0.091,0.089,0.089,0.116,0.117,0.194
022_AAAV,CRGRO048,1,1,2022-05-20T00:00:00Z,16,253,57,0,20,11,1,8,0,190,0,0,0,0,0,0.061,0.093,0.091,0.084,0.086,0.085,0.091,0.089,0.089,0.116,0.118,0.192
022_AAAV,CRGRO048,1,1,2022-05-21T00:00:00Z,17,252,57,0,20,12,1,8,0,190,0,0,0,0,0,0.071,0.093,0.092,0.084,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.191
022_AAAV,CRGRO048,1,1,2022-05-22T00:00:00Z,18,273,78,0,21,34,1,8,0,191,0,0,0,0,0,0.346,0.173,0.093,0.084,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.19
022_AAAV,CRGRO048,1,1,2022-05-23T00:00:00Z,19,270,75,0,22,38,1,8,0,191,0,0,0,0,0,0.245,0.194,0.101,0.084,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.189
022_AAAV,CRGRO048,1,1,2022-05-24T00:00:00Z,20,266,70,0,23,38,1,8,0,192,0,0,0,0,0,0.167,0.189,0.112,0.084,0.086,0.084,0.091,0.089,0.089,0.116,0.118,0.188
