EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D
019_AAAT,CRGRO048,1,1,2019-05-04T00:00:00Z,0,311,90,0,0,0,0,0,0,189,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.076,0.082,0.135,0.157,0.258,0.258
019_AAAT,CRGRO048,1,1,2019-05-05T00:00:00Z,1,298,77,0,18,1,1,8,0,202,0,0,0,0,0,0.126,0.117,0.093,0.086,0.086,0.076,0.082,0.135,0.157,0.237,0.22
019_AAAT,CRGRO048,1,1,2019-05-06T00:00:00Z,2,285,64,0,28,1,1,8,0,209,0,0,0,0,0,0.035,0.114,0.101,0.086,0.086,0.076,0.082,0.135,0.157,0.228,0.2
019_AAAT,CRGRO048,1,1,2019-05-07T00:00:00Z,3,281,60,0,31,1,1,8,0,212,0,0,0,0,0,0.038,0.113,0.101,0.086,0.086,0.076,0.082,0.135,0.157,0.225,0.192
019_AAAT,CRGRO048,1,1,2019-05-08T00:00:00Z,4,280,59,0,32,1,1,8,0,213,0,0,0,0,0,0.038,0.111,0.1,0.087,0.086,0.076,0.082,0.135,0.158,0.225,0.189
019_AAAT,CRGRO048,1,1,2019-05-09T00:00:00Z,5,286,64,0,32,6,1,8,0,213,0,0,0,0,0,0.13,0.115,0.106,0.087,0.086,0.076,0.082,0.135,0.158,0.225,0.189
019_AAAT,CRGRO048,1,1,2019-05-10T00:00:00Z,6,284,63,0,32,9,1,8,0,213,0,0,0,0,0,0.06,0.12,0.115,0.09,0.086,0.076,0.082,0.135,0.158,0.224,0.189
019_AAAT,CRGRO048,1,1,2019-05-11T00:00:00Z,7,283,62,0,32,9,1,8,0,213,0,0,0,0,0,0.044,0.115,0.115,0.095,0.086,0.076,0.082,0.135,0.158,0.224,0.189
019_AAAT,CRGRO048,1,1,2019-05-12T00:00:00Z,8,285,64,0,32,11,1,8,0,213,0,0,0,0,0,0.084,0.113,0.114,0.095,0.086,0.076,0.082,0.135,0.158,0.224,0.189
019_AAAT,CRGRO048,1,1,2019-05-13T00:00:00Z,9,282,61,0,32,11,1,8,0,213,0,0,0,0,0,0.037,0.112,0.113,0.095,0.086,0.076,0.082,0.135,0.158,0.224,0.189
019_AAAT,CRGRO048,1,1,2019-05-14T00:00:00Z,10,282,61,0,32,11,1,8,0,213,0,0,0,0,0,0.038,0.109,0.112,0.096,0.086,0.076,0.082,0.135,0.158,0.224,0.189
019_AAAT,CRGRO048,1,1,2019-05-15T00:00:00Z,11,281,60,0,32,11,1,8,0,213,0,0,0,0,0,0.038,0.107,0.11,0.096,0.086,0.076,0.082,0.135,0.158,0.224,0.189
019_AAAT,CRGRO048,1,1,2019-05-16T00:00:00Z,12,281,60,0,32,11,1,8,0,213,0,0,0,0,0,0.038,0.105,0.109,0.096,0.086,0.076,0.082,0.135,0.159,0.223,0.189
019_AAAT,CRGRO048,1,1,2019-05-17T00:00:00Z,13,281,60,0,32,11,1,8,0,213,0,0,0,0,0,0.037,0.103,0.107,0.096,0.086,0.076,0.083,0.135,0.159,0.223,0.189
019_AAAT,CRGRO048,1,1,2019-05-18T00:00:00Z,14,280,59,0,32,11,1,8,0,213,0,0,0,0,0,0.037,0.101,0.105,0.096,0.086,0.076,0.083,0.135,0.159,0.223,0.189
