EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D,SW12D
021_AAAM,CRGRO048,1,1,2021-05-04T00:00:00Z,0,256,64,0,0,0,0,0,0,174,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.118,0.118,0.135,0.129,0.129,0.178,0.258
021_AAAM,CRGRO048,1,1,2021-05-05T00:00:00Z,1,253,61,0,7,0,1,8,0,179,0,0,0,0,0,0.067,0.087,0.079,0.13,0.101,0.118,0.118,0.135,0.129,0.129,0.178,0.228
021_AAAM,CRGRO048,1,1,2021-05-06T00:00:00Z,2,247,55,0,10,0,1,8,0,181,0,0,0,0,0,0.013,0.066,0.064,0.123,0.119,0.147,0.118,0.135,0.129,0.129,0.178,0.214
021_AAAM,CRGRO048,1,1,2021-05-07T00:00:00Z,3,246,54,0,12,0,1,8,0,182,0,0,0,0,0,0.014,0.058,0.057,0.121,0.119,0.164,0.118,0.135,0.129,0.13,0.178,0.209
021_AAAM,CRGRO048,1,1,2021-05-08T00:00:00Z,4,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.054,0.055,0.121,0.119,0.169,0.119,0.135,0.129,0.13,0.178,0.206
021_AAAM,CRGRO048,1,1,2021-05-09T00:00:00Z,5,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.054,0.055,0.121,0.119,0.169,0.119,0.135,0.129,0.13,0.178,0.206
021_AAAM,CRGRO048,1,1,2021-05-10T00:00:00Z,6,245,53,0,12,0,1,8,0,183,0,0,0,0,0,0.014,0.053,0.055,0.121,0.119,0.168,0.119,0.135,0.129,0.13,0.178,0.206
021_AAAM,CRGRO048,1,1,2021-05-11T00:00:00Z,7,261,69,0,12,16,1,8,0,183,0,0,0,0,0,0.167,0.086,0.067,0.132,0.126,0.175,0.122,0.135,0.129,0.13,0.178,0.206
021_AAAM,CRGRO048,1,1,2021-05-12T00:00:00Z,8,271,79,0,12,28,1,8,0,183,0,0,0,0,0,0.145,0.111,0.082,0.15,0.139,0.185,0.138,0.135,0.129,0.13,0.178,0.206
021_AAAM,CRGRO048,1,1,2021-05-13T00:00:00Z,9,267,76,0,12,28,1,8,0,183,0,0,0,0,0,0.013,0.076,0.065,0.132,0.127,0.178,0.174,0.164,0.129,0.131,0.178,0.206
