EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D
022_AABB,CRGRO048,1,1,2022-05-04T00:00:00Z,0,311,90,0,0,0,0,0,0,189,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.076,0.082,0.135,0.157,0.258,0.258
022_AABB,CRGRO048,1,1,2022-05-05T00:00:00Z,1,297,76,0,18,0,1,8,0,202,0,0,0,0,0,0.119,0.115,0.09,0.086,0.086,0.076,0.082,0.135,0.157,0.237,0.22
022_AABB,CRGRO048,1,1,2022-05-06T00:00:00Z,2,297,76,0,27,10,1,8,0,209,0,0,0,0,0,0.155,0.137,0.12,0.096,0.086,0.076,0.082,0.135,0.157,0.228,0.202
022_AABB,CRGRO048,1,1,2022-05-07T00:00:00Z,3,288,67,0,31,10,1,8,0,212,0,0,0,0,0,0.035,0.122,0.115,0.113,0.092,0.076,0.082,0.135,0.157,0.225,0.193
022_AABB,CRGRO048,1,1,2022-05-08T00:00:00Z,4,287,65,0,32,10,1,8,0,213,0,0,0,0,0,0.038,0.115,0.115,0.113,0.094,0.076,0.082,0.135,0.158,0.225,0.189
022_AABB,CRGRO048,1,1,2022-05-09T00:00:00Z,5,286,65,0,32,10,1,8,0,213,0,0,0,0,0,0.038,0.114,0.115,0.113,0.094,0.076,0.082,0.135,0.158,0.225,0.189
022_AABB,CRGRO048,1,1,2022-05-10T00:00:00Z,6,286,65,0,32,10,1,8,0,213,0,0,0,0,0,0.038,0.112,0.115,0.112,0.094,0.076,0.082,0.135,0.158,0.224,0.189
022_AABB,CRGRO048,1,1,2022-05-11T00:00:00Z,7,286,65,0,32,10,1,8,0,213,0,0,0,0,0,0.038,0.111,0.115,0.112,0.094,0.076,0.082,0.135,0.158,0.224,0.189
022_AABB,CRGRO048,1,1,2022-05-12T00:00:00Z,8,286,65,0,32,10,1,8,0,213,0,0,0,0,0,0.038,0.11,0.115,0.112,0.094,0.076,0.082,0.135,0.158,0.224,0.189
022_AABB,CRGRO048,1,1,2022-05-13T00:00:00Z,9,286,65,0,32,10,1,8,0,213,0,0,0,0,0,0.038,0.109,0.115,0.112,0.094,0.076,0.082,0.135,0.158,0.224,0.189
022_AABB,CRGRO048,1,1,2022-05-14T00:00:00Z,10,286,65,0,32,10,1,8,0,213,0,0,0,0,0,0.038,0.107,0.114,0.112,0.094,0.076,0.082,0.135,0.158,0.224,0.189
022_AABB,CRGRO048,1,1,2022-05-15T00:00:00Z,11,285,64,0,32,10,1,8,0,213,0,0,0,0,0,0.038,0.105,0.114,0.111,0.094,0.076,0.082,0.135,0.158,0.224,0.189
022_AABB,CRGRO048,1,1,2022-05-16T00:00:00Z,12,285,64,0,32,10,1,8,0,213,0,0,0,0,0,0.037,0.104,0.112,0.111,0.094,0.076,0.082,0.135,0.159,0.223,0.189
022_AABB,CRGRO048,1,1,2022-05-17T00:00:00Z,13,285,64,0,32,10,1,8,0,213,0,0,0,0,0,0.037,0.102,0.111,0.111,0.094,0.076,0.083,0.135,0.159,0.223,0.189
022_AABB,CRGRO048,1,1,2022-05-18T00:00:00Z,14,284,63,0,32,10,1,8,0,213,0,0,0,0,0,0.037,0.1,0.109,0.11,0.094,0.076,0.083,0.135,0.159,0.223,0.189
022_AABB,CRGRO048,1,1,2022-05-19T00:00:00Z,15,284,63,0,32,10,1,8,0,213,0,0,0,0,0,0.037,0.099,0.108,0.109,0.094,0.076,0.083,0.135,0.159,0.223,0.189
022_AABB,CRGRO048,1,1,2022-05-20T00:00:00Z,16,284,63,0,32,10,1,8,0,213,0,0,0,0,0,0.037,0.097,0.106,0.108,0.094,0.076,0.083,0.135,0.159,0.223,0.189
022_AABB,CRGRO048,1,1,2022-05-21T00:00:00Z,17,283,62,0,32,10,1,8,0,213,0,0,0,0,0,0.037,0.096,0.104,0.107,0.094,0.076,0.083,0.135,0.159,0.223,0.189
022_AABB,CRGRO048,1,1,2022-05-22T00:00:00Z,18,294,72,0,32,21,1,8,0,213,0,0,0,0,0,0.176,0.12,0.113,0.108,0.094,0.076,0.083,0.135,0.159,0.222,0.189
